TITLE     = "fluent14.5.0  build-id: 10329"
VARIABLES = "X"
"Y"
"Z"
"Temperature"
DATASETAUXDATA Common.DensityVar="48"
DATASETAUXDATA Common.PressureVar="50"
DATASETAUXDATA Common.TemperatureVar="4"
DATASETAUXDATA Common.UVar="51"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="62"
DATASETAUXDATA Common.VVar="53"
DATASETAUXDATA Common.WVar="55"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=145, J=110, K=3, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.020833246E-002 4.894495383E-002 0.000000000E+000 3.477948608E+002
 -2.920138836E-002 4.894495383E-002 0.000000000E+000 3.493644104E+002
 -2.819444425E-002 4.894495383E-002 0.000000000E+000 3.499173584E+002
 -2.718750015E-002 4.894495383E-002 0.000000000E+000 3.507457886E+002
 -2.618055604E-002 4.894495383E-002 0.000000000E+000 3.517494812E+002
 -2.517361194E-002 4.894495383E-002 0.000000000E+000 3.525862122E+002
 -2.416666597E-002 4.894495383E-002 0.000000000E+000 3.534491882E+002
 -2.315972187E-002 4.894495383E-002 0.000000000E+000 3.542195740E+002
 -2.215277776E-002 4.894495383E-002 0.000000000E+000 3.549278564E+002
 -2.114583366E-002 4.894495383E-002 0.000000000E+000 3.556124878E+002
 -2.013888955E-002 4.894495383E-002 0.000000000E+000 3.562463074E+002
 -1.913194358E-002 4.894495383E-002 0.000000000E+000 3.568224487E+002
 -1.812499948E-002 4.894495383E-002 0.000000000E+000 3.573315125E+002
 -1.711805537E-002 4.894495383E-002 0.000000000E+000 3.578274536E+002
 -1.611111127E-002 4.894495383E-002 0.000000000E+000 3.582325134E+002
 -1.510416623E-002 4.894495383E-002 0.000000000E+000 3.586002808E+002
 -1.409722213E-002 4.894495383E-002 0.000000000E+000 3.589218750E+002
 -1.309027802E-002 4.894495383E-002 0.000000000E+000 3.591840820E+002
 -1.208333299E-002 4.894495383E-002 0.000000000E+000 3.593850098E+002
 -1.107638888E-002 4.894495383E-002 0.000000000E+000 3.595437317E+002
 -1.006944478E-002 4.894495383E-002 0.000000000E+000 3.596360474E+002
 -9.062499739E-003 4.894495383E-002 0.000000000E+000 3.596782837E+002
 -8.055555634E-003 4.894495383E-002 0.000000000E+000 3.596661072E+002
 -7.048611064E-003 4.894495383E-002 0.000000000E+000 3.596000366E+002
 -6.041666493E-003 4.894495383E-002 0.000000000E+000 3.594856262E+002
 -5.034722388E-003 4.894495383E-002 0.000000000E+000 3.593067932E+002
 -4.027777817E-003 4.894495383E-002 0.000000000E+000 3.590929565E+002
 -3.020833246E-003 4.894495383E-002 0.000000000E+000 3.587859497E+002
 -2.013888909E-003 4.894495383E-002 0.000000000E+000 3.584891968E+002
 -1.006944454E-003 4.894495383E-002 0.000000000E+000 3.581230164E+002
 0.000000000E+000 4.894495383E-002 0.000000000E+000 3.577695618E+002
 1.006944454E-003 4.894495383E-002 0.000000000E+000 3.573241882E+002
 2.013888909E-003 4.894495383E-002 0.000000000E+000 3.567441711E+002
 3.020833246E-003 4.894495383E-002 0.000000000E+000 3.560281982E+002
 4.027777817E-003 4.894495383E-002 0.000000000E+000 3.558600769E+002
 5.034722388E-003 4.894495383E-002 0.000000000E+000 3.549049683E+002
 6.041666493E-003 4.894495383E-002 0.000000000E+000 3.546328430E+002
 7.048611064E-003 4.894495383E-002 0.000000000E+000 3.535199890E+002
 8.055555634E-003 4.894495383E-002 0.000000000E+000 3.534112244E+002
 9.062499739E-003 4.894495383E-002 0.000000000E+000 3.518120117E+002
 1.006944478E-002 4.894495383E-002 0.000000000E+000 3.516915588E+002
 1.107638888E-002 4.894495383E-002 0.000000000E+000 3.511264648E+002
 1.208333299E-002 4.894495383E-002 0.000000000E+000 3.493988037E+002
 1.309027802E-002 4.894495383E-002 0.000000000E+000 3.493330078E+002
 1.409722213E-002 4.894495383E-002 0.000000000E+000 3.490042725E+002
 1.510416623E-002 4.894495383E-002 0.000000000E+000 3.467766418E+002
 1.611111127E-002 4.894495383E-002 0.000000000E+000 3.463314819E+002
 1.711805537E-002 4.894495383E-002 0.000000000E+000 3.463133240E+002
 1.812499948E-002 4.894495383E-002 0.000000000E+000 3.456773682E+002
 1.913194358E-002 4.894495383E-002 0.000000000E+000 3.432102661E+002
 2.013888955E-002 4.894495383E-002 0.000000000E+000 3.426060181E+002
 2.114583366E-002 4.894495383E-002 0.000000000E+000 3.425917053E+002
 2.215277776E-002 4.894495383E-002 0.000000000E+000 3.424506836E+002
 2.315972187E-002 4.894495383E-002 0.000000000E+000 3.409938049E+002
 2.416666597E-002 4.894495383E-002 0.000000000E+000 3.386175842E+002
 2.517361194E-002 4.894495383E-002 0.000000000E+000 3.381319885E+002
 2.618055604E-002 4.894495383E-002 0.000000000E+000 3.381144409E+002
 2.718750015E-002 4.894495383E-002 0.000000000E+000 3.380684814E+002
 2.819444425E-002 4.894495383E-002 0.000000000E+000 3.374961853E+002
 2.920138836E-002 4.894495383E-002 0.000000000E+000 3.353118286E+002
 3.020833246E-002 4.894495383E-002 0.000000000E+000 3.334110718E+002
 3.121527843E-002 4.894495383E-002 0.000000000E+000 3.330226440E+002
 3.222222254E-002 4.894495383E-002 0.000000000E+000 3.330002441E+002
 3.322916850E-002 4.894495383E-002 0.000000000E+000 3.329872131E+002
 3.423611075E-002 4.894495383E-002 0.000000000E+000 3.327967529E+002
 3.524305671E-002 4.894495383E-002 0.000000000E+000 3.318115234E+002
 3.624999896E-002 4.894495383E-002 0.000000000E+000 3.296381836E+002
 3.725694492E-002 4.894495383E-002 0.000000000E+000 3.280306091E+002
 3.826388717E-002 4.894495383E-002 0.000000000E+000 3.275953979E+002
 3.927083313E-002 4.894495383E-002 0.000000000E+000 3.275459290E+002
 4.027777910E-002 4.894495383E-002 0.000000000E+000 3.275440063E+002
 4.128472134E-002 4.894495383E-002 0.000000000E+000 3.275094299E+002
 4.229166731E-002 4.894495383E-002 0.000000000E+000 3.272716675E+002
 4.329860955E-002 4.894495383E-002 0.000000000E+000 3.264259644E+002
 4.430555552E-002 4.894495383E-002 0.000000000E+000 3.247560425E+002
 4.531250149E-002 4.894495383E-002 0.000000000E+000 3.231903381E+002
 4.631944373E-002 4.894495383E-002 0.000000000E+000 3.224913635E+002
 4.732638970E-002 4.894495383E-002 0.000000000E+000 3.223216858E+002
 4.833333194E-002 4.894495383E-002 0.000000000E+000 3.223022156E+002
 4.934027791E-002 4.894495383E-002 0.000000000E+000 3.223012390E+002
 5.034722388E-002 4.894495383E-002 0.000000000E+000 3.222835999E+002
 5.135416612E-002 4.894495383E-002 0.000000000E+000 3.221800232E+002
 5.236111209E-002 4.894495383E-002 0.000000000E+000 3.218352966E+002
 5.336805433E-002 4.894495383E-002 0.000000000E+000 3.210506897E+002
 5.437500030E-002 4.894495383E-002 0.000000000E+000 3.198969421E+002
 5.538194627E-002 4.894495383E-002 0.000000000E+000 3.188957825E+002
 5.638888851E-002 4.894495383E-002 0.000000000E+000 3.183732910E+002
 5.739583448E-002 4.894495383E-002 0.000000000E+000 3.181961670E+002
 5.840277672E-002 4.894495383E-002 0.000000000E+000 3.181588745E+002
 5.940972269E-002 4.894495383E-002 0.000000000E+000 3.181557922E+002
 6.041666493E-002 4.894495383E-002 0.000000000E+000 3.181549683E+002
 6.142361090E-002 4.894495383E-002 0.000000000E+000 3.181460266E+002
 6.243055686E-002 4.894495383E-002 0.000000000E+000 3.181098938E+002
 6.343749911E-002 4.894495383E-002 0.000000000E+000 3.180143127E+002
 6.444444507E-002 4.894495383E-002 0.000000000E+000 3.178146973E+002
 6.545139104E-002 4.894495383E-002 0.000000000E+000 3.174867859E+002
 6.645833701E-002 4.894495383E-002 0.000000000E+000 3.170951538E+002
 6.746527553E-002 4.894495383E-002 0.000000000E+000 3.167737732E+002
 6.847222149E-002 4.894495383E-002 0.000000000E+000 3.165901489E+002
 6.947916746E-002 4.894495383E-002 0.000000000E+000 3.165149231E+002
 7.048611343E-002 4.894495383E-002 0.000000000E+000 3.164940491E+002
 7.149305195E-002 4.894495383E-002 0.000000000E+000 3.164910583E+002
 7.249999791E-002 4.894495383E-002 0.000000000E+000 3.164910889E+002
 -7.249999791E-002 4.995412752E-002 0.000000000E+000 3.047295837E+002
 -7.149305195E-002 4.995412752E-002 0.000000000E+000 3.047487488E+002
 -7.048611343E-002 4.995412752E-002 0.000000000E+000 3.048716125E+002
 -6.947916746E-002 4.995412752E-002 0.000000000E+000 3.053472900E+002
 -6.847222149E-002 4.995412752E-002 0.000000000E+000 3.064746094E+002
 -6.746527553E-002 4.995412752E-002 0.000000000E+000 3.078929138E+002
 -6.645833701E-002 4.995412752E-002 0.000000000E+000 3.087871704E+002
 -6.545139104E-002 4.995412752E-002 0.000000000E+000 3.091109924E+002
 -6.444444507E-002 4.995412752E-002 0.000000000E+000 3.091867981E+002
 -6.343749911E-002 4.995412752E-002 0.000000000E+000 3.092438049E+002
 -6.243055686E-002 4.995412752E-002 0.000000000E+000 3.094009399E+002
 -6.142361090E-002 4.995412752E-002 0.000000000E+000 3.102373352E+002
 -6.041666493E-002 4.995412752E-002 0.000000000E+000 3.126589661E+002
 -5.940972269E-002 4.995412752E-002 0.000000000E+000 3.156497498E+002
 -5.840277672E-002 4.995412752E-002 0.000000000E+000 3.171215210E+002
 -5.739583448E-002 4.995412752E-002 0.000000000E+000 3.174869690E+002
 -5.638888851E-002 4.995412752E-002 0.000000000E+000 3.176136169E+002
 -5.538194627E-002 4.995412752E-002 0.000000000E+000 3.177921753E+002
 -5.437500030E-002 4.995412752E-002 0.000000000E+000 3.188830566E+002
 -5.336805433E-002 4.995412752E-002 0.000000000E+000 3.217548828E+002
 -5.236111209E-002 4.995412752E-002 0.000000000E+000 3.240084229E+002
 -5.135416612E-002 4.995412752E-002 0.000000000E+000 3.246131897E+002
 -5.034722388E-002 4.995412752E-002 0.000000000E+000 3.248041382E+002
 -4.934027791E-002 4.995412752E-002 0.000000000E+000 3.251050720E+002
 -4.833333194E-002 4.995412752E-002 0.000000000E+000 3.268472290E+002
 -4.732638970E-002 4.995412752E-002 0.000000000E+000 3.296266174E+002
 -4.631944373E-002 4.995412752E-002 0.000000000E+000 3.305877686E+002
 -4.531250149E-002 4.995412752E-002 0.000000000E+000 3.308688965E+002
 -4.430555552E-002 4.995412752E-002 0.000000000E+000 3.313617554E+002
 -4.329860955E-002 4.995412752E-002 0.000000000E+000 3.336421204E+002
 -4.229166731E-002 4.995412752E-002 0.000000000E+000 3.353960571E+002
 -4.128472134E-002 4.995412752E-002 0.000000000E+000 3.358743591E+002
 -4.027777910E-002 4.995412752E-002 0.000000000E+000 3.364012451E+002
 -3.927083313E-002 4.995412752E-002 0.000000000E+000 3.385658264E+002
 -3.826388717E-002 4.995412752E-002 0.000000000E+000 3.396221619E+002
 -3.725694492E-002 4.995412752E-002 0.000000000E+000 3.401739807E+002
 -3.624999896E-002 4.995412752E-002 0.000000000E+000 3.417700806E+002
 -3.524305671E-002 4.995412752E-002 0.000000000E+000 3.428617859E+002
 -3.423611075E-002 4.995412752E-002 0.000000000E+000 3.436564941E+002
 -3.322916850E-002 4.995412752E-002 0.000000000E+000 3.451228943E+002
 -3.222222254E-002 4.995412752E-002 0.000000000E+000 3.460222168E+002
 -3.121527843E-002 4.995412752E-002 0.000000000E+000 3.470956116E+002
 -3.020833246E-002 4.995412752E-002 0.000000000E+000 3.481278381E+002
 -2.920138836E-002 4.995412752E-002 0.000000000E+000 3.489669189E+002
 -2.819444425E-002 4.995412752E-002 0.000000000E+000 3.499902649E+002
 -2.718750015E-002 4.995412752E-002 0.000000000E+000 3.510360718E+002
 -2.618055604E-002 4.995412752E-002 0.000000000E+000 3.519900513E+002
 -2.517361194E-002 4.995412752E-002 0.000000000E+000 3.527900391E+002
 -2.416666597E-002 4.995412752E-002 0.000000000E+000 3.534444885E+002
 -2.315972187E-002 4.995412752E-002 0.000000000E+000 3.542938843E+002
 -2.215277776E-002 4.995412752E-002 0.000000000E+000 3.548713379E+002
 -2.114583366E-002 4.995412752E-002 0.000000000E+000 3.556256104E+002
 -2.013888955E-002 4.995412752E-002 0.000000000E+000 3.562039185E+002
 -1.913194358E-002 4.995412752E-002 0.000000000E+000 3.567404785E+002
 -1.812499948E-002 4.995412752E-002 0.000000000E+000 3.572339783E+002
 -1.711805537E-002 4.995412752E-002 0.000000000E+000 3.578697815E+002
 -1.611111127E-002 4.995412752E-002 0.000000000E+000 3.582555542E+002
 -1.510416623E-002 4.995412752E-002 0.000000000E+000 3.585953979E+002
 -1.409722213E-002 4.995412752E-002 0.000000000E+000 3.588886108E+002
 -1.309027802E-002 4.995412752E-002 0.000000000E+000 3.591346130E+002
 -1.208333299E-002 4.995412752E-002 0.000000000E+000 3.593330994E+002
 -1.107638888E-002 4.995412752E-002 0.000000000E+000 3.595363770E+002
 -1.006944478E-002 4.995412752E-002 0.000000000E+000 3.596196594E+002
 -9.062499739E-003 4.995412752E-002 0.000000000E+000 3.596554260E+002
 -8.055555634E-003 4.995412752E-002 0.000000000E+000 3.596439819E+002
 -7.048611064E-003 4.995412752E-002 0.000000000E+000 3.595857849E+002
 -6.041666493E-003 4.995412752E-002 0.000000000E+000 3.594815369E+002
 -5.034722388E-003 4.995412752E-002 0.000000000E+000 3.592519836E+002
 -4.027777817E-003 4.995412752E-002 0.000000000E+000 3.590398254E+002
 -3.020833246E-003 4.995412752E-002 0.000000000E+000 3.587608337E+002
 -2.013888909E-003 4.995412752E-002 0.000000000E+000 3.584703064E+002
 -1.006944454E-003 4.995412752E-002 0.000000000E+000 3.579822998E+002
 0.000000000E+000 4.995412752E-002 0.000000000E+000 3.575967102E+002
 1.006944454E-003 4.995412752E-002 0.000000000E+000 3.571240540E+002
 2.013888909E-003 4.995412752E-002 0.000000000E+000 3.568670349E+002
 3.020833246E-003 4.995412752E-002 0.000000000E+000 3.562038574E+002
 4.027777817E-003 4.995412752E-002 0.000000000E+000 3.555874329E+002
 5.034722388E-003 4.995412752E-002 0.000000000E+000 3.550657959E+002
 6.041666493E-003 4.995412752E-002 0.000000000E+000 3.543693848E+002
 7.048611064E-003 4.995412752E-002 0.000000000E+000 3.536846619E+002
 8.055555634E-003 4.995412752E-002 0.000000000E+000 3.530931396E+002
 9.062499739E-003 4.995412752E-002 0.000000000E+000 3.520654297E+002
 1.006944478E-002 4.995412752E-002 0.000000000E+000 3.515386353E+002
 1.107638888E-002 4.995412752E-002 0.000000000E+000 3.508453674E+002
 1.208333299E-002 4.995412752E-002 0.000000000E+000 3.496205444E+002
 1.309027802E-002 4.995412752E-002 0.000000000E+000 3.492124329E+002
 1.409722213E-002 4.995412752E-002 0.000000000E+000 3.486628113E+002
 1.510416623E-002 4.995412752E-002 0.000000000E+000 3.470226746E+002
 1.611111127E-002 4.995412752E-002 0.000000000E+000 3.464225464E+002
 1.711805537E-002 4.995412752E-002 0.000000000E+000 3.461675415E+002
 1.812499948E-002 4.995412752E-002 0.000000000E+000 3.453520813E+002
 1.913194358E-002 4.995412752E-002 0.000000000E+000 3.434382629E+002
 2.013888955E-002 4.995412752E-002 0.000000000E+000 3.427068176E+002
 2.114583366E-002 4.995412752E-002 0.000000000E+000 3.425207214E+002
 2.215277776E-002 4.995412752E-002 0.000000000E+000 3.422217712E+002
 2.315972187E-002 4.995412752E-002 0.000000000E+000 3.407965698E+002
 2.416666597E-002 4.995412752E-002 0.000000000E+000 3.388363342E+002
 2.517361194E-002 4.995412752E-002 0.000000000E+000 3.382166138E+002
 2.618055604E-002 4.995412752E-002 0.000000000E+000 3.380727234E+002
 2.718750015E-002 4.995412752E-002 0.000000000E+000 3.379443665E+002
 2.819444425E-002 4.995412752E-002 0.000000000E+000 3.372218323E+002
 2.920138836E-002 4.995412752E-002 0.000000000E+000 3.352918396E+002
 3.020833246E-002 4.995412752E-002 0.000000000E+000 3.335924683E+002
 3.121527843E-002 4.995412752E-002 0.000000000E+000 3.330911865E+002
 3.222222254E-002 4.995412752E-002 0.000000000E+000 3.330203857E+002
 3.322916850E-002 4.995412752E-002 0.000000000E+000 3.329280701E+002
 3.423611075E-002 4.995412752E-002 0.000000000E+000 3.326347046E+002
 3.524305671E-002 4.995412752E-002 0.000000000E+000 3.315936584E+002
 3.624999896E-002 4.995412752E-002 0.000000000E+000 3.296678162E+002
 3.725694492E-002 4.995412752E-002 0.000000000E+000 3.281754150E+002
 3.826388717E-002 4.995412752E-002 0.000000000E+000 3.276613159E+002
 3.927083313E-002 4.995412752E-002 0.000000000E+000 3.275644531E+002
 4.027777910E-002 4.995412752E-002 0.000000000E+000 3.275234985E+002
 4.128472134E-002 4.995412752E-002 0.000000000E+000 3.274504089E+002
 4.229166731E-002 4.995412752E-002 0.000000000E+000 3.271418152E+002
 4.329860955E-002 4.995412752E-002 0.000000000E+000 3.262688293E+002
 4.430555552E-002 4.995412752E-002 0.000000000E+000 3.247314758E+002
 4.531250149E-002 4.995412752E-002 0.000000000E+000 3.232866821E+002
 4.631944373E-002 4.995412752E-002 0.000000000E+000 3.225660400E+002
 4.732638970E-002 4.995412752E-002 0.000000000E+000 3.223507385E+002
 4.833333194E-002 4.995412752E-002 0.000000000E+000 3.223106384E+002
 4.934027791E-002 4.995412752E-002 0.000000000E+000 3.222902222E+002
 5.034722388E-002 4.995412752E-002 0.000000000E+000 3.222538452E+002
 5.135416612E-002 4.995412752E-002 0.000000000E+000 3.221170349E+002
 5.236111209E-002 4.995412752E-002 0.000000000E+000 3.217439270E+002
 5.336805433E-002 4.995412752E-002 0.000000000E+000 3.209755554E+002
 5.437500030E-002 4.995412752E-002 0.000000000E+000 3.198905640E+002
 5.538194627E-002 4.995412752E-002 0.000000000E+000 3.189393005E+002
 5.638888851E-002 4.995412752E-002 0.000000000E+000 3.184139404E+002
 5.739583448E-002 4.995412752E-002 0.000000000E+000 3.182164307E+002
 5.840277672E-002 4.995412752E-002 0.000000000E+000 3.181657410E+002
 5.940972269E-002 4.995412752E-002 0.000000000E+000 3.181577454E+002
 6.041666493E-002 4.995412752E-002 0.000000000E+000 3.181492615E+002
 6.142361090E-002 4.995412752E-002 0.000000000E+000 3.181321716E+002
 6.243055686E-002 4.995412752E-002 0.000000000E+000 3.180849609E+002
 6.343749911E-002 4.995412752E-002 0.000000000E+000 3.179812012E+002
 6.444444507E-002 4.995412752E-002 0.000000000E+000 3.177815857E+002
 6.545139104E-002 4.995412752E-002 0.000000000E+000 3.174630737E+002
 6.645833701E-002 4.995412752E-002 0.000000000E+000 3.170846863E+002
 6.746527553E-002 4.995412752E-002 0.000000000E+000 3.167717285E+002
 6.847222149E-002 4.995412752E-002 0.000000000E+000 3.165893860E+002
 6.947916746E-002 4.995412752E-002 0.000000000E+000 3.165126648E+002
 7.048611343E-002 4.995412752E-002 0.000000000E+000 3.164916077E+002
 7.149305195E-002 4.995412752E-002 0.000000000E+000 3.164896240E+002
 7.249999791E-002 4.995412752E-002 0.000000000E+000 3.164899902E+002
 -7.249999791E-002 5.096330121E-002 0.000000000E+000 3.047653503E+002
 -7.149305195E-002 5.096330121E-002 0.000000000E+000 3.048157959E+002
 -7.048611343E-002 5.096330121E-002 0.000000000E+000 3.049976807E+002
 -6.947916746E-002 5.096330121E-002 0.000000000E+000 3.055060425E+002
 -6.847222149E-002 5.096330121E-002 0.000000000E+000 3.065158081E+002
 -6.746527553E-002 5.096330121E-002 0.000000000E+000 3.077307129E+002
 -6.645833701E-002 5.096330121E-002 0.000000000E+000 3.085704956E+002
 -6.545139104E-002 5.096330121E-002 0.000000000E+000 3.089530029E+002
 -6.444444507E-002 5.096330121E-002 0.000000000E+000 3.090877075E+002
 -6.343749911E-002 5.096330121E-002 0.000000000E+000 3.094061279E+002
 -6.243055686E-002 5.096330121E-002 0.000000000E+000 3.097131653E+002
 -6.142361090E-002 5.096330121E-002 0.000000000E+000 3.106830139E+002
 -6.041666493E-002 5.096330121E-002 0.000000000E+000 3.127462463E+002
 -5.940972269E-002 5.096330121E-002 0.000000000E+000 3.151498718E+002
 -5.840277672E-002 5.096330121E-002 0.000000000E+000 3.166130371E+002
 -5.739583448E-002 5.096330121E-002 0.000000000E+000 3.171738281E+002
 -5.638888851E-002 5.096330121E-002 0.000000000E+000 3.178025513E+002
 -5.538194627E-002 5.096330121E-002 0.000000000E+000 3.181675720E+002
 -5.437500030E-002 5.096330121E-002 0.000000000E+000 3.193229675E+002
 -5.336805433E-002 5.096330121E-002 0.000000000E+000 3.214656067E+002
 -5.236111209E-002 5.096330121E-002 0.000000000E+000 3.233304749E+002
 -5.135416612E-002 5.096330121E-002 0.000000000E+000 3.241575623E+002
 -5.034722388E-002 5.096330121E-002 0.000000000E+000 3.250457153E+002
 -4.934027791E-002 5.096330121E-002 0.000000000E+000 3.255641174E+002
 -4.833333194E-002 5.096330121E-002 0.000000000E+000 3.270012817E+002
 -4.732638970E-002 5.096330121E-002 0.000000000E+000 3.289063416E+002
 -4.631944373E-002 5.096330121E-002 0.000000000E+000 3.299829407E+002
